date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,location,country,lat,lon
2024-04-16,26.9,12.9,19.3,0.0,12.5,66,Peshawar,Pakistan,34.0151,71.5249
2024-04-17,29.2,13.9,21.5,0.0,10.0,59,Peshawar,Pakistan,34.0151,71.5249
2024-04-18,24.2,17.6,20.4,8.5,11.5,75,Peshawar,Pakistan,34.0151,71.5249
2024-04-19,18.1,15.6,17.1,40.3,13.5,88,Peshawar,Pakistan,34.0151,71.5249
2024-04-20,24.5,15.3,19.2,8.4,20.7,69,Peshawar,Pakistan,34.0151,71.5249
2024-04-21,28.8,13.9,20.8,0.3,16.9,62,Peshawar,Pakistan,34.0151,71.5249
2024-04-22,30.0,15.1,22.2,0.0,12.6,60,Peshawar,Pakistan,34.0151,71.5249
2024-04-23,30.5,17.4,23.9,0.0,13.8,53,Peshawar,Pakistan,34.0151,71.5249
2024-04-24,31.0,17.1,23.8,0.0,13.7,56,Peshawar,Pakistan,34.0151,71.5249
2024-04-25,30.7,18.4,24.2,0.0,10.8,58,Peshawar,Pakistan,34.0151,71.5249
2024-04-26,29.2,18.9,22.3,1.7,17.3,65,Peshawar,Pakistan,34.0151,71.5249
2024-04-27,22.0,16.6,18.9,6.9,13.4,79,Peshawar,Pakistan,34.0151,71.5249
2024-04-28,20.1,15.5,17.6,20.8,11.9,80,Peshawar,Pakistan,34.0151,71.5249
2024-04-29,20.5,14.1,16.8,4.1,18.0,79,Peshawar,Pakistan,34.0151,71.5249
2024-04-30,22.2,11.9,17.2,0.0,28.2,63,Peshawar,Pakistan,34.0151,71.5249
2024-05-01,28.1,10.4,19.8,0.0,7.9,54,Peshawar,Pakistan,34.0151,71.5249
2024-05-02,30.4,15.9,23.2,0.0,7.2,54,Peshawar,Pakistan,34.0151,71.5249
2024-05-03,26.5,18.4,22.2,0.0,13.7,57,Peshawar,Pakistan,34.0151,71.5249
2024-05-04,28.0,17.4,22.4,0.0,15.3,58,Peshawar,Pakistan,34.0151,71.5249
2024-05-05,32.1,16.5,24.2,0.0,15.8,56,Peshawar,Pakistan,34.0151,71.5249
2024-05-06,34.7,17.1,26.4,0.0,12.8,48,Peshawar,Pakistan,34.0151,71.5249
2024-05-07,35.9,17.1,27.7,0.0,14.7,40,Peshawar,Pakistan,34.0151,71.5249
2024-05-08,36.0,19.0,28.0,0.0,8.1,43,Peshawar,Pakistan,34.0151,71.5249
2024-05-09,36.3,21.3,28.9,0.0,10.1,41,Peshawar,Pakistan,34.0151,71.5249
2024-05-10,35.0,22.0,29.0,0.1,20.2,38,Peshawar,Pakistan,34.0151,71.5249
2024-05-11,34.7,21.1,27.6,0.1,27.1,45,Peshawar,Pakistan,34.0151,71.5249
2024-05-12,32.1,19.5,25.0,0.3,26.8,52,Peshawar,Pakistan,34.0151,71.5249
2024-05-13,33.7,18.0,26.3,0.0,9.8,44,Peshawar,Pakistan,34.0151,71.5249
2024-05-14,36.3,20.6,29.0,0.0,9.7,36,Peshawar,Pakistan,34.0151,71.5249
2024-05-15,37.5,21.6,30.2,0.0,7.6,36,Peshawar,Pakistan,34.0151,71.5249
2024-05-16,36.7,23.0,30.4,0.1,14.2,36,Peshawar,Pakistan,34.0151,71.5249
2024-05-17,38.8,22.0,31.6,0.0,18.2,33,Peshawar,Pakistan,34.0151,71.5249
2024-05-18,37.2,25.5,31.2,0.5,20.9,33,Peshawar,Pakistan,34.0151,71.5249
2024-05-19,38.8,22.2,31.0,0.0,16.9,33,Peshawar,Pakistan,34.0151,71.5249
2024-05-20,38.8,24.0,31.4,0.0,17.7,30,Peshawar,Pakistan,34.0151,71.5249
2024-05-21,40.8,23.4,32.3,0.0,18.7,26,Peshawar,Pakistan,34.0151,71.5249
2024-05-22,41.8,23.8,33.3,0.0,14.1,22,Peshawar,Pakistan,34.0151,71.5249
2024-05-23,42.0,25.0,33.3,0.0,18.1,24,Peshawar,Pakistan,34.0151,71.5249
2024-05-24,40.0,23.6,32.7,0.0,12.0,27,Peshawar,Pakistan,34.0151,71.5249
2024-05-25,42.2,25.9,33.9,0.0,11.3,25,Peshawar,Pakistan,34.0151,71.5249
2024-05-26,42.5,26.2,35.3,0.0,27.5,16,Peshawar,Pakistan,34.0151,71.5249
2024-05-27,43.4,28.1,36.6,0.0,28.5,11,Peshawar,Pakistan,34.0151,71.5249
2024-05-28,42.5,31.9,37.0,0.0,39.8,9,Peshawar,Pakistan,34.0151,71.5249
2024-05-29,41.8,29.0,35.3,0.0,40.1,10,Peshawar,Pakistan,34.0151,71.5249
2024-05-30,41.5,30.0,35.1,0.0,26.3,10,Peshawar,Pakistan,34.0151,71.5249
2024-05-31,41.3,26.0,34.0,0.0,23.5,13,Peshawar,Pakistan,34.0151,71.5249
2024-06-01,41.8,25.5,34.0,0.0,20.4,15,Peshawar,Pakistan,34.0151,71.5249
2024-06-02,42.7,24.0,33.8,0.0,12.6,16,Peshawar,Pakistan,34.0151,71.5249
2024-06-03,43.3,27.4,34.9,0.0,16.0,20,Peshawar,Pakistan,34.0151,71.5249
2024-06-04,41.0,26.4,33.4,0.0,27.8,28,Peshawar,Pakistan,34.0151,71.5249
2024-06-05,37.0,25.6,31.0,0.0,12.2,33,Peshawar,Pakistan,34.0151,71.5249
2024-06-06,34.9,22.9,28.0,0.4,15.1,46,Peshawar,Pakistan,34.0151,71.5249
2024-06-07,35.5,21.9,29.0,0.0,10.1,39,Peshawar,Pakistan,34.0151,71.5249
2024-06-08,37.7,22.9,30.3,0.0,19.2,29,Peshawar,Pakistan,34.0151,71.5249
2024-06-09,39.4,22.6,31.2,0.0,14.7,26,Peshawar,Pakistan,34.0151,71.5249
2024-06-10,40.9,24.2,32.6,0.0,19.8,23,Peshawar,Pakistan,34.0151,71.5249
2024-06-11,41.6,26.2,33.5,0.0,10.4,25,Peshawar,Pakistan,34.0151,71.5249
2024-06-12,42.0,25.8,34.1,0.0,11.6,27,Peshawar,Pakistan,34.0151,71.5249
2024-06-13,42.5,25.1,34.4,0.0,15.1,28,Peshawar,Pakistan,34.0151,71.5249
2024-06-14,40.6,25.8,33.8,0.0,16.6,30,Peshawar,Pakistan,34.0151,71.5249
2024-06-15,41.8,26.4,34.4,0.0,8.4,28,Peshawar,Pakistan,34.0151,71.5249
2024-06-16,44.2,28.2,35.6,0.0,11.5,26,Peshawar,Pakistan,34.0151,71.5249
2024-06-17,43.5,28.2,35.9,0.0,12.1,25,Peshawar,Pakistan,34.0151,71.5249
2024-06-18,43.7,27.7,36.0,0.0,11.5,21,Peshawar,Pakistan,34.0151,71.5249
2024-06-19,43.3,29.1,36.4,0.0,22.4,18,Peshawar,Pakistan,34.0151,71.5249
2024-06-20,39.3,27.3,33.6,0.0,18.2,29,Peshawar,Pakistan,34.0151,71.5249
2024-06-21,35.0,25.0,30.0,2.3,18.9,48,Peshawar,Pakistan,34.0151,71.5249
2024-06-22,39.6,26.4,32.6,0.0,16.3,38,Peshawar,Pakistan,34.0151,71.5249
2024-06-23,39.0,27.6,33.8,0.0,12.8,31,Peshawar,Pakistan,34.0151,71.5249
2024-06-24,42.3,28.4,34.8,0.0,10.4,29,Peshawar,Pakistan,34.0151,71.5249
2024-06-25,42.7,28.6,35.1,0.0,16.0,27,Peshawar,Pakistan,34.0151,71.5249
2024-06-26,43.8,28.5,36.6,0.0,10.4,26,Peshawar,Pakistan,34.0151,71.5249
2024-06-27,43.7,28.5,35.9,0.0,12.6,33,Peshawar,Pakistan,34.0151,71.5249
2024-06-28,41.0,28.6,34.3,0.0,15.0,48,Peshawar,Pakistan,34.0151,71.5249
2024-06-29,41.7,29.8,35.0,0.0,20.8,46,Peshawar,Pakistan,34.0151,71.5249
2024-06-30,42.1,30.1,35.4,0.0,18.7,47,Peshawar,Pakistan,34.0151,71.5249
2024-07-01,43.4,29.8,36.1,0.0,13.0,46,Peshawar,Pakistan,34.0151,71.5249
2024-07-02,41.6,28.0,35.0,0.0,19.5,51,Peshawar,Pakistan,34.0151,71.5249
2024-07-03,43.1,28.6,36.1,0.3,20.3,52,Peshawar,Pakistan,34.0151,71.5249
2024-07-04,38.3,26.8,33.0,4.1,19.4,63,Peshawar,Pakistan,34.0151,71.5249
2024-07-05,35.5,25.4,29.8,3.7,22.1,70,Peshawar,Pakistan,34.0151,71.5249
2024-07-06,36.2,24.8,30.1,0.5,18.5,64,Peshawar,Pakistan,34.0151,71.5249
2024-07-07,35.4,22.5,28.9,11.0,20.8,66,Peshawar,Pakistan,34.0151,71.5249
2024-07-08,38.6,24.5,31.8,0.0,12.2,57,Peshawar,Pakistan,34.0151,71.5249
2024-07-09,38.5,27.1,32.2,0.0,19.2,58,Peshawar,Pakistan,34.0151,71.5249
2024-07-10,36.5,27.4,31.8,14.5,12.2,63,Peshawar,Pakistan,34.0151,71.5249
2024-07-11,39.0,28.4,33.6,0.0,18.9,56,Peshawar,Pakistan,34.0151,71.5249
2024-07-12,37.5,28.8,32.2,6.0,26.2,58,Peshawar,Pakistan,34.0151,71.5249
2024-07-13,35.8,24.2,30.3,13.1,18.4,59,Peshawar,Pakistan,34.0151,71.5249
2024-07-14,37.5,23.6,31.3,2.5,15.0,52,Peshawar,Pakistan,34.0151,71.5249
2024-07-15,39.2,26.7,32.5,0.0,27.5,49,Peshawar,Pakistan,34.0151,71.5249
2024-07-16,40.4,28.8,34.1,0.6,10.1,44,Peshawar,Pakistan,34.0151,71.5249
2024-07-17,39.4,27.9,34.0,0.0,20.4,48,Peshawar,Pakistan,34.0151,71.5249
2024-07-18,37.9,25.9,32.5,1.8,15.5,54,Peshawar,Pakistan,34.0151,71.5249
2024-07-19,40.3,28.7,34.0,1.0,9.8,50,Peshawar,Pakistan,34.0151,71.5249
2024-07-20,40.8,29.1,34.3,1.0,14.3,49,Peshawar,Pakistan,34.0151,71.5249
2024-07-21,43.2,29.2,35.7,0.0,17.3,46,Peshawar,Pakistan,34.0151,71.5249
2024-07-22,40.8,30.2,35.1,1.2,16.6,51,Peshawar,Pakistan,34.0151,71.5249
2024-07-23,36.8,28.1,32.2,2.0,18.9,63,Peshawar,Pakistan,34.0151,71.5249
2024-07-24,39.8,28.1,33.5,0.1,13.2,58,Peshawar,Pakistan,34.0151,71.5249
2024-07-25,41.1,27.2,34.6,0.0,15.3,53,Peshawar,Pakistan,34.0151,71.5249
2024-07-26,41.2,28.2,35.1,0.0,16.0,55,Peshawar,Pakistan,34.0151,71.5249
2024-07-27,42.6,30.3,36.0,0.0,11.5,53,Peshawar,Pakistan,34.0151,71.5249
2024-07-28,35.4,27.0,30.6,3.9,21.5,76,Peshawar,Pakistan,34.0151,71.5249
2024-07-29,34.8,27.4,30.6,1.6,10.7,77,Peshawar,Pakistan,34.0151,71.5249
2024-07-30,31.8,26.2,28.8,13.4,10.8,83,Peshawar,Pakistan,34.0151,71.5249
2024-07-31,37.3,26.0,31.5,0.0,10.5,70,Peshawar,Pakistan,34.0151,71.5249
2024-08-01,33.8,26.8,29.9,5.5,14.5,77,Peshawar,Pakistan,34.0151,71.5249
2024-08-02,35.1,25.6,30.4,0.4,8.4,72,Peshawar,Pakistan,34.0151,71.5249
2024-08-03,33.8,25.5,29.0,48.1,15.8,81,Peshawar,Pakistan,34.0151,71.5249
2024-08-04,32.2,25.0,27.5,39.9,9.3,85,Peshawar,Pakistan,34.0151,71.5249
2024-08-05,33.9,25.4,29.5,6.2,7.3,82,Peshawar,Pakistan,34.0151,71.5249
2024-08-06,33.5,25.4,29.1,4.6,16.1,82,Peshawar,Pakistan,34.0151,71.5249
2024-08-07,32.3,24.6,27.7,10.0,14.2,83,Peshawar,Pakistan,34.0151,71.5249
2024-08-08,32.9,23.8,27.8,24.5,10.7,82,Peshawar,Pakistan,34.0151,71.5249
2024-08-09,33.3,24.1,28.9,2.0,11.4,80,Peshawar,Pakistan,34.0151,71.5249
2024-08-10,34.3,25.0,29.3,12.5,22.6,82,Peshawar,Pakistan,34.0151,71.5249
2024-08-11,32.1,24.0,27.4,5.3,12.3,83,Peshawar,Pakistan,34.0151,71.5249
2024-08-12,33.0,25.1,28.4,5.8,7.3,82,Peshawar,Pakistan,34.0151,71.5249
2024-08-13,34.8,25.6,30.2,0.2,7.2,76,Peshawar,Pakistan,34.0151,71.5249
2024-08-14,34.9,26.9,30.6,1.0,11.5,78,Peshawar,Pakistan,34.0151,71.5249
2024-08-15,30.0,25.1,27.3,17.5,18.1,86,Peshawar,Pakistan,34.0151,71.5249
2024-08-16,33.8,24.9,28.9,1.8,9.0,80,Peshawar,Pakistan,34.0151,71.5249
2024-08-17,31.1,24.5,26.5,56.0,10.9,88,Peshawar,Pakistan,34.0151,71.5249
2024-08-18,34.9,24.0,28.8,0.1,13.8,79,Peshawar,Pakistan,34.0151,71.5249
2024-08-19,33.0,25.1,28.9,2.4,12.8,81,Peshawar,Pakistan,34.0151,71.5249
2024-08-20,30.7,23.5,26.5,25.5,15.8,83,Peshawar,Pakistan,34.0151,71.5249
2024-08-21,31.8,23.9,27.3,19.1,8.3,77,Peshawar,Pakistan,34.0151,71.5249
2024-08-22,34.5,23.6,28.8,0.0,7.3,72,Peshawar,Pakistan,34.0151,71.5249
2024-08-23,34.7,24.5,29.2,0.0,14.0,71,Peshawar,Pakistan,34.0151,71.5249
2024-08-24,34.7,25.0,29.6,0.1,11.2,71,Peshawar,Pakistan,34.0151,71.5249
2024-08-25,33.6,24.0,29.1,5.9,16.2,75,Peshawar,Pakistan,34.0151,71.5249
2024-08-26,34.0,24.5,29.2,0.0,9.7,74,Peshawar,Pakistan,34.0151,71.5249
2024-08-27,31.4,23.9,26.9,8.9,11.4,78,Peshawar,Pakistan,34.0151,71.5249
2024-08-28,31.7,23.2,26.4,0.2,14.5,79,Peshawar,Pakistan,34.0151,71.5249
2024-08-29,30.5,22.9,26.7,3.2,13.3,77,Peshawar,Pakistan,34.0151,71.5249
2024-08-30,27.0,23.1,24.8,29.6,8.8,87,Peshawar,Pakistan,34.0151,71.5249
2024-08-31,35.0,22.7,28.2,0.0,11.0,69,Peshawar,Pakistan,34.0151,71.5249
2024-09-01,34.8,24.2,29.2,0.0,7.0,72,Peshawar,Pakistan,34.0151,71.5249
2024-09-02,30.9,24.2,27.4,23.4,13.1,82,Peshawar,Pakistan,34.0151,71.5249
2024-09-03,30.8,22.9,26.2,21.8,10.4,81,Peshawar,Pakistan,34.0151,71.5249
2024-09-04,33.5,24.0,28.1,0.0,8.9,75,Peshawar,Pakistan,34.0151,71.5249
2024-09-05,33.0,23.5,28.0,0.6,8.0,78,Peshawar,Pakistan,34.0151,71.5249
2024-09-06,31.1,22.6,26.7,11.0,15.1,81,Peshawar,Pakistan,34.0151,71.5249
2024-09-07,32.2,22.1,26.8,5.4,8.3,80,Peshawar,Pakistan,34.0151,71.5249
2024-09-08,33.5,22.8,27.8,3.1,8.2,77,Peshawar,Pakistan,34.0151,71.5249
2024-09-09,34.2,23.5,28.6,0.0,6.1,74,Peshawar,Pakistan,34.0151,71.5249
2024-09-10,33.5,24.1,28.0,0.9,11.2,73,Peshawar,Pakistan,34.0151,71.5249
2024-09-11,34.0,23.5,28.4,2.3,16.7,69,Peshawar,Pakistan,34.0151,71.5249
2024-09-12,35.8,24.1,29.3,0.0,11.3,65,Peshawar,Pakistan,34.0151,71.5249
2024-09-13,34.0,24.5,28.8,0.0,11.9,67,Peshawar,Pakistan,34.0151,71.5249
2024-09-14,30.4,21.6,25.1,16.3,30.1,76,Peshawar,Pakistan,34.0151,71.5249
2024-09-15,33.7,20.5,26.8,2.4,13.5,64,Peshawar,Pakistan,34.0151,71.5249
2024-09-16,34.0,21.0,27.5,0.0,7.4,66,Peshawar,Pakistan,34.0151,71.5249
2024-09-17,34.8,22.9,28.3,0.0,10.4,57,Peshawar,Pakistan,34.0151,71.5249
2024-09-18,34.8,23.0,27.9,0.0,7.7,55,Peshawar,Pakistan,34.0151,71.5249
2024-09-19,35.9,22.8,28.4,0.0,8.6,59,Peshawar,Pakistan,34.0151,71.5249
2024-09-20,35.8,21.8,28.5,0.0,7.9,56,Peshawar,Pakistan,34.0151,71.5249
2024-09-21,34.9,22.0,28.4,0.0,10.5,67,Peshawar,Pakistan,34.0151,71.5249
2024-09-22,35.4,23.9,29.4,0.0,15.0,68,Peshawar,Pakistan,34.0151,71.5249
2024-09-23,35.9,25.1,30.3,0.0,13.1,66,Peshawar,Pakistan,34.0151,71.5249
2024-09-24,36.5,25.9,30.7,0.0,11.1,67,Peshawar,Pakistan,34.0151,71.5249
2024-09-25,36.4,25.6,30.7,0.0,13.6,66,Peshawar,Pakistan,34.0151,71.5249
2024-09-26,34.2,25.4,28.8,2.1,16.6,71,Peshawar,Pakistan,34.0151,71.5249
2024-09-27,27.9,21.2,24.3,16.6,11.5,79,Peshawar,Pakistan,34.0151,71.5249
2024-09-28,30.8,21.2,26.2,0.0,11.5,67,Peshawar,Pakistan,34.0151,71.5249
2024-09-29,33.3,22.1,27.5,0.0,8.6,61,Peshawar,Pakistan,34.0151,71.5249
2024-09-30,35.2,23.0,27.8,0.0,7.3,59,Peshawar,Pakistan,34.0151,71.5249
2024-10-01,34.9,21.5,27.0,0.0,11.2,61,Peshawar,Pakistan,34.0151,71.5249
2024-10-02,35.2,21.3,27.4,0.0,10.3,59,Peshawar,Pakistan,34.0151,71.5249
2024-10-03,35.2,21.0,27.3,0.0,9.7,55,Peshawar,Pakistan,34.0151,71.5249
2024-10-04,34.0,21.2,27.2,0.0,14.7,66,Peshawar,Pakistan,34.0151,71.5249
2024-10-05,31.8,22.0,25.5,7.0,12.6,74,Peshawar,Pakistan,34.0151,71.5249
2024-10-06,32.0,20.5,25.6,0.0,8.3,62,Peshawar,Pakistan,34.0151,71.5249
2024-10-07,33.3,21.0,25.5,1.8,22.3,54,Peshawar,Pakistan,34.0151,71.5249
2024-10-08,29.2,19.1,23.3,1.8,14.2,60,Peshawar,Pakistan,34.0151,71.5249
2024-10-09,31.5,17.7,24.2,0.1,12.5,47,Peshawar,Pakistan,34.0151,71.5249
2024-10-10,32.0,17.5,24.6,0.0,7.3,46,Peshawar,Pakistan,34.0151,71.5249
2024-10-11,33.5,18.2,24.7,0.0,11.1,48,Peshawar,Pakistan,34.0151,71.5249
2024-10-12,32.3,18.6,24.1,0.0,9.3,58,Peshawar,Pakistan,34.0151,71.5249
2024-10-13,32.0,17.8,24.6,0.0,10.9,62,Peshawar,Pakistan,34.0151,71.5249
2024-10-14,31.0,18.5,24.7,0.1,8.4,62,Peshawar,Pakistan,34.0151,71.5249
2024-10-15,32.4,19.4,25.0,0.0,7.5,52,Peshawar,Pakistan,34.0151,71.5249
2024-10-16,32.2,17.6,24.7,0.0,10.3,57,Peshawar,Pakistan,34.0151,71.5249
2024-10-17,31.9,19.2,24.7,0.0,7.2,56,Peshawar,Pakistan,34.0151,71.5249
2024-10-18,32.5,18.2,24.7,0.0,8.4,53,Peshawar,Pakistan,34.0151,71.5249
2024-10-19,32.7,18.9,24.5,0.0,10.0,55,Peshawar,Pakistan,34.0151,71.5249
2024-10-20,30.8,18.1,24.0,0.0,9.6,66,Peshawar,Pakistan,34.0151,71.5249
2024-10-21,31.2,19.3,24.8,0.0,9.1,63,Peshawar,Pakistan,34.0151,71.5249
2024-10-22,28.8,18.5,23.4,1.8,11.2,72,Peshawar,Pakistan,34.0151,71.5249
2024-10-23,28.2,18.1,22.8,0.1,9.4,67,Peshawar,Pakistan,34.0151,71.5249
2024-10-24,30.5,16.9,23.7,4.2,14.7,58,Peshawar,Pakistan,34.0151,71.5249
2024-10-25,31.7,15.5,24.1,0.0,8.4,46,Peshawar,Pakistan,34.0151,71.5249
2024-10-26,33.5,16.9,24.0,0.0,7.4,47,Peshawar,Pakistan,34.0151,71.5249
2024-10-27,31.7,18.5,23.9,0.0,7.5,55,Peshawar,Pakistan,34.0151,71.5249
2024-10-28,28.1,18.1,22.9,6.1,22.2,66,Peshawar,Pakistan,34.0151,71.5249
2024-10-29,25.6,17.8,21.3,0.5,9.6,78,Peshawar,Pakistan,34.0151,71.5249
2024-10-30,29.2,17.2,22.4,0.0,9.9,64,Peshawar,Pakistan,34.0151,71.5249
2024-10-31,31.1,14.4,22.4,0.0,12.7,49,Peshawar,Pakistan,34.0151,71.5249
2024-11-01,30.7,13.8,21.3,0.0,7.2,50,Peshawar,Pakistan,34.0151,71.5249
2024-11-02,29.1,16.1,21.0,0.0,8.0,68,Peshawar,Pakistan,34.0151,71.5249
2024-11-03,28.9,16.5,21.2,0.0,8.3,67,Peshawar,Pakistan,34.0151,71.5249
2024-11-04,29.5,15.1,21.4,0.0,7.9,63,Peshawar,Pakistan,34.0151,71.5249
2024-11-05,28.4,15.8,21.5,0.0,7.1,68,Peshawar,Pakistan,34.0151,71.5249
2024-11-06,30.2,18.8,22.9,0.0,8.1,66,Peshawar,Pakistan,34.0151,71.5249
2024-11-07,28.6,16.5,22.0,0.0,7.8,73,Peshawar,Pakistan,34.0151,71.5249
2024-11-08,29.1,17.6,22.3,0.0,7.2,73,Peshawar,Pakistan,34.0151,71.5249
2024-11-09,29.0,17.5,22.1,0.0,9.0,70,Peshawar,Pakistan,34.0151,71.5249
2024-11-10,27.6,17.8,21.4,0.0,10.9,74,Peshawar,Pakistan,34.0151,71.5249
2024-11-11,23.1,15.8,18.5,10.8,10.1,82,Peshawar,Pakistan,34.0151,71.5249
2024-11-12,26.2,13.2,18.7,0.0,9.3,72,Peshawar,Pakistan,34.0151,71.5249
2024-11-13,24.3,11.8,17.4,0.0,4.1,74,Peshawar,Pakistan,34.0151,71.5249
2024-11-14,22.0,12.4,16.9,0.0,8.8,73,Peshawar,Pakistan,34.0151,71.5249
2024-11-15,20.4,13.0,16.3,0.6,9.3,79,Peshawar,Pakistan,34.0151,71.5249
2024-11-16,22.5,12.3,16.1,0.0,3.4,80,Peshawar,Pakistan,34.0151,71.5249
2024-11-17,23.5,9.4,15.4,0.0,6.1,72,Peshawar,Pakistan,34.0151,71.5249
2024-11-18,22.7,8.6,14.8,0.0,4.8,64,Peshawar,Pakistan,34.0151,71.5249
2024-11-19,22.0,8.3,14.5,0.0,2.4,65,Peshawar,Pakistan,34.0151,71.5249
2024-11-20,22.0,8.4,14.5,0.0,2.7,65,Peshawar,Pakistan,34.0151,71.5249
2024-11-21,22.5,9.8,15.2,0.0,3.3,70,Peshawar,Pakistan,34.0151,71.5249
2024-11-22,22.0,10.3,15.1,0.0,3.8,70,Peshawar,Pakistan,34.0151,71.5249
2024-11-23,20.3,10.0,15.2,0.0,4.2,76,Peshawar,Pakistan,34.0151,71.5249
2024-11-24,21.2,11.1,15.2,0.0,9.9,78,Peshawar,Pakistan,34.0151,71.5249
2024-11-25,22.1,8.3,14.2,0.0,5.0,71,Peshawar,Pakistan,34.0151,71.5249
2024-11-26,21.5,7.5,13.8,0.0,3.5,64,Peshawar,Pakistan,34.0151,71.5249
2024-11-27,21.4,6.6,13.6,0.0,4.2,64,Peshawar,Pakistan,34.0151,71.5249
2024-11-28,21.0,7.6,13.7,0.0,3.8,68,Peshawar,Pakistan,34.0151,71.5249
2024-11-29,16.9,10.1,13.1,0.0,7.1,68,Peshawar,Pakistan,34.0151,71.5249
2024-11-30,21.2,8.1,13.5,0.0,5.6,68,Peshawar,Pakistan,34.0151,71.5249
2024-12-01,21.6,6.8,13.5,0.0,10.7,66,Peshawar,Pakistan,34.0151,71.5249
2024-12-02,19.5,7.9,12.8,0.3,11.3,72,Peshawar,Pakistan,34.0151,71.5249
2024-12-03,21.9,7.6,13.2,0.0,5.6,63,Peshawar,Pakistan,34.0151,71.5249
2024-12-04,22.1,5.7,11.8,0.0,7.1,55,Peshawar,Pakistan,34.0151,71.5249
2024-12-05,19.5,4.8,11.4,0.0,3.3,48,Peshawar,Pakistan,34.0151,71.5249
2024-12-06,19.1,4.2,11.0,0.0,7.0,50,Peshawar,Pakistan,34.0151,71.5249
2024-12-07,17.9,3.3,10.3,0.0,2.5,54,Peshawar,Pakistan,34.0151,71.5249
2024-12-08,19.0,5.7,10.9,0.0,12.2,52,Peshawar,Pakistan,34.0151,71.5249
2024-12-09,17.1,4.7,9.3,0.0,6.3,41,Peshawar,Pakistan,34.0151,71.5249
2024-12-10,16.6,3.8,9.1,0.0,4.7,58,Peshawar,Pakistan,34.0151,71.5249
2024-12-11,16.6,2.2,8.8,0.0,5.1,55,Peshawar,Pakistan,34.0151,71.5249
2024-12-12,16.5,3.0,9.0,0.0,5.0,56,Peshawar,Pakistan,34.0151,71.5249
2024-12-13,19.0,2.0,9.3,0.0,9.0,54,Peshawar,Pakistan,34.0151,71.5249
2024-12-14,18.7,3.3,9.5,0.0,5.1,48,Peshawar,Pakistan,34.0151,71.5249
2024-12-15,17.7,2.7,9.2,0.0,3.6,58,Peshawar,Pakistan,34.0151,71.5249
2024-12-16,18.1,1.8,9.5,0.0,3.3,58,Peshawar,Pakistan,34.0151,71.5249
2024-12-17,17.6,3.7,9.5,0.0,3.7,56,Peshawar,Pakistan,34.0151,71.5249
2024-12-18,16.0,4.8,9.4,0.0,3.6,58,Peshawar,Pakistan,34.0151,71.5249
2024-12-19,16.6,1.5,8.0,0.0,5.1,55,Peshawar,Pakistan,34.0151,71.5249
2024-12-20,16.6,2.1,8.6,0.0,4.2,54,Peshawar,Pakistan,34.0151,71.5249
2024-12-21,15.9,0.8,7.8,0.0,3.4,56,Peshawar,Pakistan,34.0151,71.5249
2024-12-22,15.6,3.0,9.0,0.0,4.3,59,Peshawar,Pakistan,34.0151,71.5249
2024-12-23,16.1,4.3,9.7,0.0,5.7,63,Peshawar,Pakistan,34.0151,71.5249
2024-12-24,16.8,3.9,9.2,0.0,2.1,68,Peshawar,Pakistan,34.0151,71.5249
2024-12-25,16.5,2.1,8.5,0.0,3.4,55,Peshawar,Pakistan,34.0151,71.5249
2024-12-26,17.8,1.5,8.3,0.0,3.8,55,Peshawar,Pakistan,34.0151,71.5249
2024-12-27,15.3,2.5,8.2,0.0,10.5,62,Peshawar,Pakistan,34.0151,71.5249
2024-12-28,15.6,2.5,8.2,0.0,4.4,77,Peshawar,Pakistan,34.0151,71.5249
2024-12-29,17.2,2.0,9.0,0.0,3.6,74,Peshawar,Pakistan,34.0151,71.5249
2024-12-30,17.2,2.5,8.8,0.0,3.7,67,Peshawar,Pakistan,34.0151,71.5249
2024-12-31,17.2,4.2,9.3,0.0,6.1,72,Peshawar,Pakistan,34.0151,71.5249
2025-01-01,14.6,5.3,9.4,0.1,5.5,70,Peshawar,Pakistan,34.0151,71.5249
2025-01-02,17.8,6.5,10.8,0.1,12.1,65,Peshawar,Pakistan,34.0151,71.5249
2025-01-03,18.8,5.8,11.2,0.4,4.6,76,Peshawar,Pakistan,34.0151,71.5249
2025-01-04,14.4,6.6,9.7,1.1,6.9,82,Peshawar,Pakistan,34.0151,71.5249
2025-01-05,17.1,4.2,9.5,0.0,11.4,62,Peshawar,Pakistan,34.0151,71.5249
2025-01-06,17.0,3.4,9.2,0.0,9.6,40,Peshawar,Pakistan,34.0151,71.5249
2025-01-07,17.7,1.1,8.5,0.0,5.7,41,Peshawar,Pakistan,34.0151,71.5249
2025-01-08,19.9,3.6,10.3,0.0,8.8,45,Peshawar,Pakistan,34.0151,71.5249
2025-01-09,18.0,3.8,9.6,0.0,4.3,43,Peshawar,Pakistan,34.0151,71.5249
2025-01-10,20.1,1.3,9.4,0.0,4.2,43,Peshawar,Pakistan,34.0151,71.5249
2025-01-11,15.5,3.7,8.6,0.0,6.0,52,Peshawar,Pakistan,34.0151,71.5249
2025-01-12,16.5,1.6,8.8,0.0,5.2,64,Peshawar,Pakistan,34.0151,71.5249
2025-01-13,17.9,0.8,8.6,0.0,3.6,60,Peshawar,Pakistan,34.0151,71.5249
